link_id,road_name,max_spd,rd_rank_h,rd_type_h,rest_veh_h,rest_w,rest_h,remark,coordinates
2380050601,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.84157084747, 37.9844616011268]; [126.843129279599, 37.985475095683]; [126.843629772372, 37.9857780253313]; [126.843914392962, 37.9859699791091]; [126.844244640082, 37.9862011506778]; [126.8445120662, 37.9864017201541]; [126.844717297351, 37.9866069530266]; [126.844960122381, 37.9868124197854]; [126.845728707831, 37.9869738870355]; [126.846031400623, 37.9870488020906]"
2380051600,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.885035542352, 37.9829173667096]; [126.885060192774, 37.9828704516673]; [126.885521853571, 37.9816765014877]; [126.885552921942, 37.9816402554412]"
2380051900,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.87741674639, 38.0021805066497]; [126.877164857297, 38.001896183446]; [126.876825429087, 38.0014283229999]; [126.876640614724, 38.0010633143898]; [126.876484874379, 38.0006327375722]; [126.87627603282, 37.9999253987471]; [126.876067194307, 37.9991990039204]; [126.876059278955, 37.9991633848617]"
2380246200,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.887648057793, 37.9714921464348]; [126.888873018838, 37.9701095751448]; [126.888873167175, 37.9701094103346]"
2380050603,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.863691104925, 37.9909099006701]; [126.863806735824, 37.9909519698703]"
2380050903,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.863806735824, 37.9909519698703]; [126.863733530927, 37.9910489624774]"
2380050701,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.863733530927, 37.9910489624774]; [126.863641727773, 37.9910189820129]"
2380051003,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.863641727773, 37.9910189820129]; [126.863691104925, 37.9909099006701]"
2380246101,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.887759868305, 37.9715542274576]; [126.887682104116, 37.9716432606134]"
2380246301,술이홀로60번길,60,시·군도,일반도로,모두통행가능,0,0,,"[126.887682104116, 37.9716432606134]; [126.887569299476, 37.9715823190662]"
2380246001,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.887569299476, 37.9715823190662]; [126.887648057793, 37.9714921464348]"
2380246401,술이홀로60번길,60,시·군도,일반도로,모두통행가능,0,0,,"[126.887648057793, 37.9714921464348]; [126.887759868305, 37.9715542274576]"
2380245700,-,10,시·군도,일반도로,모두통행가능,0,0,도로명없음,"[126.843774621645, 37.990320469811]; [126.844250447859, 37.9906132833254]; [126.844276302696, 37.9906182087096]; [126.844333040258, 37.9905479644175]; [126.84446504917, 37.9902359604513]; [126.844489846129, 37.9899384511283]; [126.844580328615, 37.9896368617974]; [126.844734640519, 37.9893796869347]; [126.845060340373, 37.9889370884363]; [126.84510562596, 37.988869162974]; [126.84512736497, 37.988796703641]; [126.845139688475, 37.9886652723166]; [126.84520410993, 37.9883560739986]; [126.845358647308, 37.9880813529318]; [126.845797562722, 37.9874292815566]; [126.84579789912, 37.9874288044209]"
2380051001,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.863691104925, 37.9909099006701]; [126.863756282085, 37.9906591865624]; [126.863878433754, 37.9899873510669]; [126.863893552364, 37.989955854363]"
2380050904,장백로,30,지방도,일반도로,모두통행가능,0,0,,"[126.881471689866, 37.9758250041746]; [126.881427684093, 37.9758249631176]; [126.881390180133, 37.9758166543605]; [126.881365271299, 37.9757999397932]; [126.881354490012, 37.9757820335748]"
2380051602,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.881526640883, 37.9758168976969]; [126.881490192572, 37.9758250214326]; [126.881471689866, 37.9758250041746]"
2380051502,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.881577705468, 37.9757087216511]; [126.881577740906, 37.9757583363231]; [126.881565234385, 37.9757833261779]; [126.881552683575, 37.9758000240145]; [126.881527722602, 37.9758166565991]; [126.881526640883, 37.9758168976969]"
2380109901,술이홀로,30,지방도,일반도로,모두통행가능,0,0,,"[126.881561801284, 37.9756799270089]; [126.881565162946, 37.9756832836257]; [126.881577705177, 37.9757083150469]; [126.881577705468, 37.9757087216511]"
2380109401,술이홀로,30,지방도,일반도로,모두통행가능,0,0,,"[126.88144133433, 37.9756416555794]; [126.881490250788, 37.9756417012103]; [126.881502661672, 37.9756416763404]; [126.88154020908, 37.9756583672024]; [126.881561801284, 37.9756799270089]"
2380051004,장백로,30,지방도,일반도로,모두통행가능,0,0,,"[126.881354490012, 37.9757820335748]; [126.881340229703, 37.9757583491708]; [126.881340194136, 37.975708327896]; [126.881365251555, 37.9756666402499]; [126.881427742464, 37.9756416428968]; [126.88144133433, 37.9756416555794]"
2380109701,술이홀로,60,지방도,일반도로,모두통행가능,0,0,,"[126.885122215206, 37.9735799380751]; [126.884992261719, 37.9736132188586]"
2380245901,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.884992261719, 37.9736132188586]; [126.884952885269, 37.9735097982086]"
2380109301,술이홀로,60,지방도,일반도로,모두통행가능,0,0,,"[126.884952885269, 37.9735097982086]; [126.885077706619, 37.9734779101293]"
2380246002,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.885077706619, 37.9734779101293]; [126.885122215206, 37.9735799380751]"
2380051901,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.876123005847, 37.9951464946204]; [126.876186330412, 37.9950429926055]"
2380050801,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.876186330412, 37.9950429926055]; [126.876301242905, 37.995088711598]"
2380051101,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.876301242905, 37.995088711598]; [126.876238831061, 37.9951897184791]"
2380050702,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.876238831061, 37.9951897184791]; [126.876123005847, 37.9951464946204]"
2380277900,술이홀로,60,지방도,교량,모두통행가능,0,0,,"[126.896719298384, 37.968646801219]; [126.896100848044, 37.9689185713901]; [126.894767229132, 37.969493421456]; [126.894344945929, 37.9696740639697]; [126.894033446984, 37.9698117789127]; [126.89371733888, 37.9699471004874]; [126.893612326909, 37.9699925811036]"
2380051100,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.885124034495, 37.9830108638159]; [126.885179147201, 37.9831393094555]; [126.885282778694, 37.983297225755]"
2380050503,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.846120715407, 37.9871928022577]; [126.845987528626, 37.9871598393503]"
2380245701,-,10,시·군도,일반도로,모두통행가능,0,0,도로명없음,"[126.845987528626, 37.9871598393503]; [126.846031400623, 37.9870488020906]"
2380050604,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.846031400623, 37.9870488020906]; [126.846164587055, 37.9870817647436]"
2380245801,-,10,시·군도,일반도로,모두통행가능,0,0,도로명없음,"[126.846164587055, 37.9870817647436]; [126.846120715407, 37.9871928022577]"
2380051005,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.878938276745, 37.9810607108955]; [126.87907099893, 37.9810478332247]"
2380050905,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.87907099893, 37.9810478332247]; [126.879087618294, 37.9811551422356]"
2380246501,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.879087618294, 37.9811551422356]; [126.878975482205, 37.9811770855113]"
2380051006,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.878975482205, 37.9811770855113]; [126.878938276745, 37.9810607108955]"
2380051503,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.885661953837, 37.981698804688]; [126.885629703988, 37.9817364291795]; [126.885172834347, 37.9829179876285]; [126.885124034495, 37.9830108638159]"
2380051603,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.885552921942, 37.9816402554412]; [126.886003717028, 37.9811143284771]; [126.886443929308, 37.9806123306288]; [126.88646366009, 37.9804781639543]; [126.88641233484, 37.9802508632949]; [126.886070229084, 37.979621079081]; [126.885807161084, 37.9792922441667]"
2380051007,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.873559778046, 37.9858594460683]; [126.873671688191, 37.9857755127702]; [126.874350789471, 37.9852308885098]; [126.874721158908, 37.984935895799]"
2380050906,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.873654291035, 37.9859383843603]; [126.873448651605, 37.9860926142874]; [126.873257452694, 37.9861988354061]; [126.872718460046, 37.9863625796022]; [126.872588129959, 37.9863981166447]"
2380246400,술이홀로60번길,60,시·군도,일반도로,모두통행가능,0,0,,"[126.887759868305, 37.9715542274576]; [126.888682748689, 37.9721142606259]; [126.889470093398, 37.9725891624582]"
2380051008,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.867146139074, 37.9884729968702]; [126.867725285472, 37.9882538595428]; [126.868115100982, 37.9881194405673]; [126.868413359459, 37.9880001373253]; [126.869282289771, 37.9875358124099]; [126.869840222849, 37.987246763858]; [126.870122866398, 37.9870862809106]"
2380050907,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.867208530481, 37.9885762799372]; [126.867021557691, 37.9886470258914]; [126.866448549259, 37.9888425227701]; [126.865174628342, 37.9892806433154]; [126.865017967297, 37.9893235390393]"
2380051202,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.882137285607, 37.9898472559053]; [126.882251724729, 37.9897557040232]; [126.882775727005, 37.9893848719395]; [126.883110332642, 37.9892787780082]; [126.883763081115, 37.9890877293718]; [126.884248583198, 37.9889922212078]; [126.884589841078, 37.9889211262003]"
2380051102,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.882234373477, 37.9899232687544]; [126.881956981678, 37.9901451808803]; [126.881741386535, 37.9903905129211]; [126.881722638599, 37.9904905060245]"
2380109801,술이홀로,60,지방도,일반도로,모두통행가능,0,0,,"[126.883424291694, 37.973956343763]; [126.8834152361, 37.973959009966]; [126.883204808543, 37.9740309353307]; [126.883006985301, 37.9741186797239]; [126.882840226321, 37.9742103719828]; [126.882713051206, 37.9742906237895]; [126.882507154225, 37.9744488473812]; [126.882475786879, 37.9744794390116]"
2380109302,술이홀로,60,지방도,일반도로,모두통행가능,0,0,,"[126.883376680311, 37.9738550134221]; [126.88354774869, 37.9738046465197]; [126.883776759627, 37.9737479304337]; [126.884084881748, 37.9736858151107]; [126.884773459305, 37.9735526057453]; [126.884952885269, 37.9735097982086]"
2380051103,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.878553342571, 37.9937556691517]; [126.878140735537, 37.9938765330145]; [126.878027055275, 37.9938873600399]"
2380051203,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.878502573582, 37.9936471259246]; [126.87888905093, 37.9935339147025]; [126.879268829566, 37.9933440260381]; [126.879443715005, 37.993138724907]; [126.879791517252, 37.9927593037234]; [126.880053251549, 37.9924325332936]; [126.880250102415, 37.9922274794609]; [126.880545094701, 37.9920390129326]; [126.881007611711, 37.9918316777049]; [126.881320414431, 37.9916790914682]; [126.881378833755, 37.9916130521253]"
2380050605,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.859592299452, 37.9897814667218]; [126.861605443899, 37.9903053261183]; [126.861738255717, 37.9903443115286]"
2380050504,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.859546445553, 37.9898918318694]; [126.858917303997, 37.9897281082111]; [126.8586611712, 37.9896622167843]"
2380051200,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.876186330412, 37.9950429926055]; [126.876404510209, 37.9946995622269]; [126.876676898526, 37.994210866684]; [126.876829723402, 37.9940580417264]; [126.876998924229, 37.9939480602978]; [126.877282379805, 37.9938396808227]; [126.8780092766, 37.9937704526786]"
2380051604,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.885339180174, 37.9789599767789]; [126.885146813932, 37.9788096907117]; [126.884898923683, 37.9785763817986]"
2380051504,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.885435324244, 37.9788828726414]; [126.885478362501, 37.9789164960597]; [126.885880132115, 37.9791896996357]; [126.885917802882, 37.9792367884948]"
2380246502,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.881087623825, 37.9809598057633]; [126.879812852492, 37.9810847721549]; [126.879087618294, 37.9811551422356]"
2380246601,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.881070906328, 37.980852506289]; [126.881071146906, 37.9808524827037]; [126.882396090647, 37.9807274995338]"
2380050606,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.862886455309, 37.9906813445834]; [126.862928658952, 37.9906937324209]; [126.863691104925, 37.9909099006701]"
2380050505,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.862835602541, 37.990789854853]; [126.861687401623, 37.9904528210326]"
2380050506,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.849048165881, 37.9879125375147]; [126.848255548531, 37.9877267448189]; [126.846682576911, 37.9873318577694]; [126.846120715407, 37.9871928022577]"
2380050607,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.849089966866, 37.9878008342546]; [126.850864906817, 37.9882168640956]; [126.851401456378, 37.9882888401314]; [126.85216770913, 37.988393501425]"
2380246003,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.886202838009, 37.9728730075277]; [126.886221239821, 37.972844438213]; [126.88630472498, 37.9727609555721]; [126.886669766576, 37.9725176053732]; [126.886988279254, 37.9722562726574]; [126.887569299476, 37.9715823190662]"
2380245902,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.886324508365, 37.9729221164311]; [126.885992810256, 37.9734370842406]; [126.885788623909, 37.973605039034]; [126.88548521713, 37.9737033971394]; [126.885055937637, 37.973776037826]; [126.884992261719, 37.9736132188586]"
2380051605,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.883088257382, 37.9764322971779]; [126.88300157482, 37.9763477812975]; [126.882741653694, 37.9761643079163]; [126.882736079625, 37.9761619431575]"
2380051505,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.883192267612, 37.9763654559388]; [126.883404251028, 37.9765721385616]; [126.883880404954, 37.9771256693177]"
2380052001,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.875807853657, 37.9962126515163]; [126.87580785353, 37.9962884412237]; [126.87583394183, 37.9965408106807]"
2380051902,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.875685084647, 37.9962126512832]; [126.875685085367, 37.9960434577846]; [126.875756918316, 37.995789647222]; [126.875932615276, 37.9954659953326]; [126.876123005847, 37.9951464946204]"
2380050917,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.879998642215, 37.9783097072308]; [126.879772365365, 37.9790014685998]; [126.879166652261, 37.9807513076559]; [126.87907099893, 37.9810478332247]"
2380051018,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.879878002591, 37.9782849831137]; [126.879892852319, 37.978239584953]; [126.880131066465, 37.9778244107224]; [126.880320027169, 37.9774775324167]; [126.88083198109, 37.9766557142881]; [126.881236231022, 37.9759604031038]; [126.881354490012, 37.9757820335748]"
2380051506,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.884159569344, 37.9774398523417]; [126.884349830462, 37.9776447493219]; [126.884364916055, 37.977667049901]"
2380051606,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.884052628819, 37.9775020704804]; [126.883945527675, 37.9773867303819]; [126.883771466025, 37.9771843853923]"
2380051507,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.885917802882, 37.9792367884948]; [126.886174061453, 37.9795571125127]; [126.886528772054, 37.9802101021882]; [126.886588304112, 37.9804737407971]; [126.886560525101, 37.9806626421639]; [126.886098044246, 37.9811900323717]; [126.885661953837, 37.981698804688]"
2380051607,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.885807161084, 37.9792922441667]; [126.88579403766, 37.9792758397985]; [126.885403969942, 37.9790105935559]; [126.885339180174, 37.9789599767789]"
2380051104,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.885610741921, 37.9848562714017]; [126.885590004504, 37.9850066119574]; [126.885689632608, 37.9861118388917]"
2380051204,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.885488352883, 37.9848456965377]; [126.885498884718, 37.9847693404925]; [126.885522255946, 37.9844888951823]; [126.885514559146, 37.9841795249442]; [126.88540722952, 37.9837195399335]; [126.885403659823, 37.9837138609005]"
2380050608,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.857963368279, 37.9893604980807]; [126.858706565991, 37.9895516928557]"
2380050507,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.857917972614, 37.9894710214524]; [126.857333055387, 37.9893205415948]; [126.856616417475, 37.9891708543039]"
2380051105,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.88462740991, 37.9890340779078]; [126.88427407754, 37.9891076879547]; [126.883793539532, 37.9892022209136]; [126.883147677024, 37.9893912539666]; [126.882832977368, 37.9894910369936]; [126.882327591005, 37.9898486947239]; [126.882234373477, 37.9899232687544]"
2380051205,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.884589841078, 37.9889211262003]; [126.88500436341, 37.9888347663297]; [126.885357851004, 37.9887118145212]; [126.885510984996, 37.9886143649458]; [126.885667487539, 37.9882715517309]; [126.885729248137, 37.9879901965482]"
2380051402,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.883854041839, 37.9816860086701]; [126.884448239468, 37.9821487965205]"
2380051301,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.883758015277, 37.9817632493282]; [126.883652563867, 37.9816811180391]; [126.88308863605, 37.9812442718116]; [126.882657608794, 37.9808555131413]"
2380051206,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.881600568307, 37.9904761707695]; [126.881626419858, 37.9903382928562]; [126.88187009104, 37.9900610115967]; [126.882137285607, 37.9898472559053]"
2380051106,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.881722638599, 37.9904905060245]; [126.881721250293, 37.9904979106164]; [126.881696841178, 37.9909567982807]"
2380051207,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.88556702812, 37.9861187620081]; [126.88546653174, 37.9850038998125]; [126.885488352883, 37.9848456965377]"
2380051107,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.885689632608, 37.9861118388917]; [126.88582695251, 37.9876351466897]; [126.885859481942, 37.9879685758618]; [126.885851059562, 37.988006945075]"
2380051108,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.878027055275, 37.9938873600399]; [126.877311883027, 37.9939554711884]; [126.877056889104, 37.994052969325]; [126.876909355688, 37.9941488658523]; [126.876777120951, 37.9942811010116]; [126.876511059079, 37.9947584463028]; [126.876301242905, 37.995088711598]"
2380051208,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.8780092766, 37.9937704526786]; [126.878116382132, 37.9937602517789]; [126.878502573582, 37.9936471259246]"
2380050908,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.870793664763, 37.9868733898473]; [126.87068922351, 37.9869018734689]; [126.87020495503, 37.9871768409471]"
2380051009,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.870745909081, 37.9867637044758]; [126.870944527695, 37.9867095357313]; [126.871711815245, 37.9865143487409]; [126.871795491208, 37.9864915336104]"
2380051508,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.885001805947, 37.9785078937011]; [126.885228743723, 37.9787214820155]; [126.885435324244, 37.9788828726414]"
2380051608,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.884898923683, 37.9785763817986]; [126.884873342677, 37.9785523053977]; [126.884615670087, 37.9782543713563]; [126.884252013222, 37.9777167916744]"
2380051509,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.882545662682, 37.9759694317796]; [126.882663118369, 37.976001919369]; [126.882803703507, 37.9760615616193]; [126.882813091039, 37.9760681881723]"
2380051609,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.882497336512, 37.9760789066575]; [126.882253789985, 37.9760115422397]; [126.881793489129, 37.9759004352403]; [126.881526640883, 37.9758168976969]"
2380051610,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.882736079625, 37.9761619431575]; [126.882620932979, 37.9761130929204]; [126.882497336512, 37.9760789066575]"
2380051510,원당로,30,지방도,일반도로,모두통행가능,0,0,,"[126.882813091039, 37.9760681881723]; [126.883082230776, 37.9762581700402]; [126.883192267612, 37.9763654559388]"
2380051010,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.872540383244, 37.9862884277165]; [126.87268297815, 37.9862495464276]; [126.873207415906, 37.9860902237872]; [126.873379669774, 37.9859945277534]; [126.873559778046, 37.9858594460683]"
2380050909,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.872588129959, 37.9863981166447]; [126.871843236941, 37.9866012228317]"
2380050910,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.87020495503, 37.9871768409471]; [126.869900803331, 37.9873495361009]; [126.869341461425, 37.9876393167274]; [126.868467171509, 37.9881065037402]; [126.868159678623, 37.9882295013928]; [126.867768747476, 37.9883643048573]; [126.867208530481, 37.9885762799372]"
2380051011,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.870122866398, 37.9870862809106]; [126.870640216953, 37.986792529449]; [126.870745909081, 37.9867637044758]"
2380278000,술이홀로,60,지방도,교량,모두통행가능,0,0,,"[126.890449084012, 37.9712580701794]; [126.890631364696, 37.9711729732872]; [126.890985412294, 37.9710170926562]; [126.891459438166, 37.9708087153041]; [126.891603924151, 37.9707452930697]; [126.891887761945, 37.9706204812596]; [126.89217476592, 37.9704941950333]; [126.892461271802, 37.9703693131047]; [126.892859984316, 37.9701954489543]; [126.893306483719, 37.9700018071562]; [126.893546778957, 37.9698977350773]"
2380051209,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.885168379479, 37.9833442564096]; [126.885069717531, 37.9831939134588]; [126.885004914694, 37.9830428827585]"
2380051109,장백로,60,지방도,일반도로,모두통행가능,0,0,,"[126.885282778694, 37.983297225755]; [126.88534293496, 37.9833888930472]; [126.885518722128, 37.9836685526159]"
2380050609,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.856654076472, 37.9890579273839]; [126.857362177164, 37.9892058317083]; [126.857963368279, 37.9893604980807]"
2380050508,장남로,50,지방도,일반도로,모두통행가능,0,0,,"[126.856616417475, 37.9891708543039]; [126.856076057163, 37.9890579835954]; [126.85526648756, 37.9889320520079]"
2380246201,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.888873167175, 37.9701094103346]; [126.888985648256, 37.9699844378356]"
2380246102,술이홀로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.888984537555, 37.9701719836056]; [126.887759868305, 37.9715542274576]"
2380246602,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.882396090647, 37.9807274995338]; [126.882396145763, 37.9807274943343]; [126.882489870705, 37.9807185687734]; [126.882682623778, 37.9807284552057]; [126.882754390806, 37.9807804257802]"
2380246503,장백로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.882412255477, 37.9808348517659]; [126.881087623825, 37.9809598057633]"
