link_id,road_name,max_spd,rd_rank_h,rd_type_h,rest_veh_h,rest_w,rest_h,remark,coordinates
2450132401,성복1로,50,시·군도,일반도로,모두통행가능,0,0,,"[127.056127224641, 37.3244596027378]; [127.055569822914, 37.3247870499173]"
2450043400,성복2로,40,시·군도,일반도로,모두통행가능,0,0,,"[127.057849045789, 37.3186932410999]; [127.057967478099, 37.3188195684362]; [127.058137370171, 37.3189139522412]"
2450060400,수지로112번길,50,시·군도,일반도로,모두통행가능,0,0,,"[127.08099427254, 37.3124832280238]; [127.080923829917, 37.3124653996932]; [127.080412985793, 37.3124171190833]; [127.079505279827, 37.3124323399657]; [127.079038953314, 37.3124090443354]; [127.079009238269, 37.3124119988477]; [127.078952801126, 37.3124742175474]"
2450076300,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.061762485253, 37.3195519061716]; [127.062784454673, 37.3198310627333]; [127.063459083407, 37.3200748627573]"
2450041600,-,60,시·군도,일반도로,모두통행가능,0,0,도로명없음,"[127.078872518018, 37.3136890730257]; [127.079191925542, 37.3137061091124]; [127.079394861625, 37.3137512059599]; [127.079561672213, 37.3138307674045]"
2450069100,성복1로,50,시·군도,일반도로,모두통행가능,0,0,,"[127.064795214041, 37.3156849064412]; [127.064610416114, 37.3156901258916]; [127.064429476839, 37.3157247404583]; [127.064237145235, 37.3157682766655]; [127.063610446099, 37.3160582442265]"
2450074200,도마치로,50,시·군도,일반도로,모두통행가능,0,0,,"[127.057315440365, 37.3189123283357]; [127.057010550751, 37.3180748255453]"
2450058600,성복2로,50,시·군도,일반도로,모두통행가능,0,0,,"[127.083206096548, 37.3106019335286]; [127.082615616015, 37.3111505370875]"
2450073601,성복1로164번길,50,시·군도,일반도로,모두통행가능,0,0,,"[127.065671681722, 37.3191447633092]; [127.065477240355, 37.3185804365215]; [127.06535504091, 37.3184262885533]; [127.065086742771, 37.3182259329979]; [127.064087756584, 37.317803512315]"
2450066400,성복2로,50,시·군도,일반도로,모두통행가능,0,0,,"[127.076719658973, 37.3153450310161]; [127.076668902786, 37.3150716698282]"
2450075900,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.065717024665, 37.3192978822753]; [127.064330377466, 37.3200852095593]; [127.064080957429, 37.3201823591643]; [127.063798250459, 37.320234190696]; [127.06351599, 37.3202499826779]; [127.063391624804, 37.3202205378861]"
2450067300,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.075002406554, 37.3153414789445]; [127.074785454003, 37.3153977122806]; [127.074379461269, 37.3155033588093]"
2450064000,성동길,30,시·군도,일반도로,모두통행가능,0,0,,"[127.079931698451, 37.3147062001811]; [127.080597456911, 37.3144529501728]"
2450060500,성복2로,50,시·군도,일반도로,모두통행가능,0,0,,"[127.081092845882, 37.3125582396167]; [127.080579485568, 37.312988619413]; [127.080240154204, 37.3133208794697]"
2450066300,성복2로,50,시·군도,일반도로,모두통행가능,0,0,,"[127.076802805942, 37.315055809373]; [127.076857682676, 37.3153513599715]"
2450073501,성복1로164번길,50,시·군도,일반도로,모두통행가능,0,0,,"[127.064140285327, 37.3177209917279]; [127.065167047653, 37.3181184369222]; [127.065424510966, 37.3182826623324]; [127.065591501036, 37.3184641966614]; [127.065786988821, 37.31908120047]"
2450060200,성복2로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.080055113409, 37.3133323206258]; [127.079031879474, 37.3126657134883]"
2450075400,도마치로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.059389852659, 37.322535745052]; [127.059013679587, 37.3221065934121]; [127.057951517379, 37.3204221383259]; [127.057414117205, 37.319183379166]; [127.057357764872, 37.3190285878645]"
2450063000,수지로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.081011025974, 37.3149222384944]; [127.080833927986, 37.3144107610404]; [127.080661976585, 37.3141079008536]"
2450071400,효자길,30,시·군도,일반도로,모두통행가능,0,0,,"[127.068924894323, 37.3170688018474]; [127.06845665767, 37.3164224296777]"
2450102300,용인서울고속도로,50,고속국도,일반도로,이륜차,0,0,,"[127.058575799008, 37.3283036776654]; [127.057607892203, 37.3271969329845]; [127.057278821648, 37.3265899302195]; [127.057065973091, 37.3261532395228]; [127.056802329821, 37.3256703417214]; [127.056518941947, 37.3251379256591]; [127.056309895643, 37.3247533519174]; [127.056127224641, 37.3244596027378]"
2450060300,수지로112번길,50,시·군도,일반도로,모두통행가능,0,0,,"[127.078845204893, 37.3124075581071]; [127.078934762295, 37.3123104460883]; [127.079035498238, 37.3123004296294]; [127.079506789199, 37.3123241490293]; [127.080421423787, 37.3123090567804]; [127.080952453948, 37.3123592436529]; [127.081096802319, 37.312395747244]"
2450072800,성복1로,50,시·군도,일반도로,모두통행가능,0,0,,"[127.061658582874, 37.3195404004027]; [127.062006425568, 37.3173365512096]; [127.062066073184, 37.3170757084659]; [127.062169949214, 37.3168873027032]; [127.062176972355, 37.3168783867601]"
2450042000,수지로78번길,50,시·군도,일반도로,모두통행가능,0,0,,"[127.079786384385, 37.3102081907575]; [127.079612425666, 37.3102795545422]; [127.079171328584, 37.3103141474498]; [127.078946981148, 37.3103141459518]; [127.078771747545, 37.3102781997012]; [127.078202472043, 37.3100926595161]; [127.077853634116, 37.3099514639773]; [127.077467099353, 37.3098387242465]; [127.077267043314, 37.3098308781709]"
2450043300,성복2로,40,시·군도,일반도로,모두통행가능,0,0,,"[127.058060062693, 37.3190027138113]; [127.057872216674, 37.3188983563962]; [127.05774067559, 37.3187580468154]"
2450060100,성복2로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.078952801126, 37.3124742175474]; [127.079117682529, 37.3125817179646]"
2450042500,심곡로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.082705949627, 37.310582228768]; [127.082673535109, 37.3105246032095]; [127.082563496671, 37.3104365732411]; [127.081943810951, 37.3101473888215]; [127.081913415163, 37.310130502438]"
